doc_id,sent_id,sentence,token_count,char_count,rating
634,0,"Der Arzt ist meiner Ansicht nach, sehr Kompetent und freundlich, nimmt sich Zeit für Patienten und ist geduldig.",18,112,2.0
4086,7,Herr Tonne kennt und wendet immer die neuesten Techniken an.,10,60,1.0
1414,5,"Letztendlich haben wir uns selbst schlau machen müssen und wurden, als Herr Schock mal nicht da war, erstaunlich kompetent von seinem Praxiskollegen beraten und in unseren Vermutungen bestätigt.",28,194,4.0
6409,1,"Wohl fühlte ich mich nicht, da fehlt der menschliche Draht.",10,59,3.0
2637,1,Der Preis war auch sehr fair.,6,29,1.0
7868,7,Also bekommt man telefonisch auch keinen Termin.,7,48,5.0
7360,10,Auf alles andere kann ich verzichten.,6,37,2.0
7427,4,Da ist mir dieses System lieber.,6,32,1.0
53,1,Es wurde mir jeder Schritt der Behandlung verständlich erklärt und jede Frage beantwortet.,13,90,2.0
7389,4,"Rein, Ultraschall und wieder raus.",5,34,6.0
2101,1,Richtig abweisend nachdem ich sagte ich möchte keine IGEL-Leistungen in der Schwangerschaft.,12,92,5.0
5767,0,Wir sind mit unseren beiden Kindern bei Dr.,8,43,2.0
3090,1,"Ich habe ausreichend Vertrauen, um wieder zu ihr zu gehen.",10,58,2.0
6112,4,"Wir fühlen uns in dieser Praxis von allen sehr gut beraten, betreut und auch wir als Eltern sehr gut unterstützt und sicher.",22,124,1.0
3105,0,"Habe mich gut aufgehoben gefühlt, das einzige nicht so gute war, das ich 1 Stunde auf meine Behandlung warten musste, aber das ist auszuhalten.",24,143,2.0
3224,0,Ich habe mich mit immer wiederkehrendem Blut im Stuhl in die Praxis begeben.,13,76,6.0
1605,3,"Stephan ausnehmend freundlich, verständnisvoll, sehr kompetent und nahm sich Zeit, so dass ich trotz Schmerzen erleichtert war, da ich nun wußte, was die Ursache war und wie ich mich verhalten konnte.",31,200,2.0
7564,0,Der Arzt spricht kein gutes Deutsch.,6,36,4.0
5912,0,Im Sprechzimmer Beschwerden angehört aber es gab keine Untersuchung sondern nur standardmäßig Schmerztabletten.,13,111,5.0
6411,4,Man muss ihm alles aus der Nase ziehen .,9,40,6.0
6018,2,Obwohl nur 2 Patienten in der Praxis waren machte die Arzthelferin einen schlecht gelaunten Eindruck.,15,101,3.0
7021,1,"Jetzt schmerzen,kann nicht kauen ,schmerzt beim essen,schmerzt bei heiß und kalt.",11,81,6.0
5100,1,Andere wollten mir gleich ein Implantat setzen.,7,47,1.0
783,0,"nettes und freundliches Team, Wartezeit für eine Augenarztpraxis im normalen Bereich, sehr kompetent",13,100,1.0
3499,1,Steen ebenfalls als nicht mehr hinnehmbar.,6,42,6.0
3049,5,"Nach meinem dritten Besuch wechselte ich endlich den Arzt, der nach ausreichend Zeit eine andere - richtige - Diagnose stellte.",20,127,6.0
6917,6,Mit einer anderen Vereinbarung hätte man das besser lösen können.,10,65,6.0
4030,5,Hufenbach auch nur einfach ein Problem mit selbstbewussten Patienten .. die nicht vor ihr erstarren und wohlgefällig alles aufsaugen.,19,133,4.0
2632,12,"Sie bieten einen Tee an und einen Platz zum Liegen, wenn man auf Grund seiner Schmerzen nicht mehr sitzen kann.",20,111,5.0
416,2,Op fand in der Wolfartklinik statt.,6,35,1.0
7664,0,"Ich musste eine Rechnung zwei mal bezahlen, da Sie vergessen hat, mein Sample zu Labrador schicken.",16,99,6.0
3879,1,Arzt hat sich dann nach 3 Stunden .....2 min Zeit genommen Sucht euch lieber ein anderen Arzt auf !!!!!!,19,104,6.0
2792,1,Erklärt alles sehr verständlich in einer sehr ruhigen Art.,9,58,1.0
4417,0,Sehr sorgfältige Behandlung mit eingehender Befundbesprechung und Eingehen auf Fragen.,10,86,1.0
1765,2,Ich kann leider keine Empfehlung aussprechen.,6,45,6.0
5544,5,Und hab Hilfe erwartet und keine Tipps für den Psych.,10,53,5.0
496,3,Die Wartezeiten lagen auch bei Privatpatienten schon mal bei 60 Minuten oder mehr.,13,82,3.0
1216,9,Hoffentlich hatte er eine schöne Mittagspause.,6,46,4.0
4747,0,"Was das Thema anrufen bzw. durchkommen am Telefon angeht muss ich sagen, dass ich auch eine gewisse Wartezeit hatte jedoch ist das verständlich bei so einer großen Praxis.",28,171,2.0
7389,2,Leider musste ich von dem Termin an noch weitere anderthalb Stunden warten.,12,75,6.0
4061,1,Daten sind teilweise nicht korrekt eingetragen.,6,47,3.0
3754,0,"Schon vor 13 Jahren wurde ich als Patient im ""Waldfriede- Krankenhaus"" in Zehlendorf von Herrn Dr.",16,98,1.0
4823,4,Diesen Orthopäden kann ich niemand empfehlen.,6,45,5.0
1200,2,"Sie ging sogar so weit, mir in die Praxis gegenüber nachzurennen, gegen die Tür zu drücken und hinterher zu brüllen.",20,116,6.0
6847,3,"Er verhielt sich respektlos, ungeduldig, fast schon frech, bei der Untersuchung nicht mehr so einfühlsam, lustlos, alles in allem ziemlich unprofessionell.",21,155,5.0
2699,11,"Insgesamt war ich froh, zur Vorsorge dann zur Hebamme gegangen zu sein und nur für die Ultraschalle zu Dr.",19,106,4.0
6997,1,"Tipp: Niemals einwilligen, dass Frau Doktor die Prophylaxe macht, wenn die Prophylaxe-Helferin krank ist.",14,105,3.0
1519,0,ich bin neuer Patient in der Praxis am Ostkreuz und mit Dr.,12,59,2.0
5878,0,Hat für alle deiner Probleme ein offenes Ohr.,8,45,1.0
6991,7,Die Sprechstundenhilfe ist unhöflich und kanzelt auch schon mal gerne Patienten ab.,12,83,3.0
3856,2,Fachlich schien es mir ok.,5,26,4.0
4781,1,"Wenn aber der Arzt verunsicherter und panischer als man selbst ist, macht das kein gutes Gefühl und spricht bei einem an sich nicht überraschenden Befund nicht für fachliche Kompetenz!",29,184,3.0
6277,4,Ein wenig mehr an Untersuchungen schadet nicht.,7,47,4.0
6113,2,Was soll man dazu sagen.,5,24,6.0
6641,9,"Er antwortete nur forsch und sehr sehr unfreundlich: Ich sage dazu gar nichts, ich habe damals ja schon alles gesagt.",20,117,6.0
4396,5,B. im Labor-Raum oder im Gang sitzen) gut hörbar.,9,49,3.0
5813,2,"Zu dem wäre ich gern wieder gegangen, hab dort aber leider so schnell keinen Termin bekommen.",16,93,6.0
774,5,Maar ist alles Schritt für Schritt mit mir durchgegangen und war sehr einfühlsam!,13,81,1.0
7966,0,Ich war schon oft wegen diversen HNO-Problemen beim Dr.,9,55,2.0
6202,0,"Wir haben Herrn Hein zweimal konsultiert und ihn als sehr sendungsbewussten, meinungsstarken Analytiker erlebt, der viel spricht und auf uns weniger empathisch als direkt bis konfrontativ wirkte.",27,195,3.0
1245,0,Ich war 2 x bei Frau Panteliadou zu unterschiedlichen Anliegen.,10,63,6.0
3323,3,"Bei dringenden Notfällen soll man um 8Uhr anrufen und bekommt dann erst Bescheid,ob man denn kommen darf!",17,105,5.0
5295,5,"Das Praxisteam ist sehr nett - einige sind schon sehr lange dabei, was das gute Betriebsklima unterstreicht.",17,108,1.0
4494,5,"Sie erklärte mir das Vorgehen und erkundigte sich ausgiebig nach meinen Beschwerden, anschließend wurde mir noch Blut abgenommen und ich bekam einen Termin für ein Gerät , was ich für eine Nacht tragen sollte.",34,209,2.0
4621,2,Die Ärztin machte auch einen kompetenten Eindruck.,7,50,3.0
4254,1,Wille in Behandlung und immer noch zufrieden.,7,45,2.0
1983,2,Fazit: lieber wo anders behandeln lassen!,6,41,3.0
652,2,Ich werde auf jeden Fall wieder dorthin gehen.,8,46,2.0
376,6,Duncker und sein Team sind sehr kompetent und ich fühle mich dort immer wieder wohl.,15,84,1.0
7524,4,"Als Frau Dr. von Heimburg aus dem Urlaub zurück war, hat sie meine Augen nochmals untersucht und eine ganz andere, diesmal richtige Diagnose gestellt, mir andere Augentropfen verschrieben (meine Augen hatten eine Allergie auf die vorigen Tropfen entwickelt) und alles wurde gut.",42,278,5.0
2700,3,"Weil ich echt hartnäckig war, habe ich irgendwann dann doch Glück gehabt.",12,73,4.0
1885,0,Ich war vor Jahren bei der Vorgängerin.,7,39,2.0
3853,9,Ich bin auch mit als Arzt bzw.,7,30,2.0
7066,2,"Ich kann meine Anliegen vortragen und nehme es so wahr, dass ich gehört werde.",14,78,2.0
6283,0,"Nachdem mein Sprunggelenk 2 mal kurz hintereinander ohne Trauma angeschwollen ist, rief ich Montag früh in der Praxis an und hatte noch am selben Tag einen Termin.",27,163,1.0
2553,2,Darum fast nur Note 6 man sollte diese Praxis meiden !!,11,55,6.0
1652,0,Als ich schwanger geworden bin hat Sie versucht mir alles was gibt zur Vorsorge zu verkaufen - ob nötig oder nicht.,21,115,5.0
3007,5,"Und wieso ich überhaupt zur Kontrolle komme, nur weil meine Regel ausblieb.",12,75,5.0
4222,2,"Keinerlei Möglichkeit ihr die psychische Belastung anzuvertrauen, da sie es einfach übertönt und sie all das nicht interessiert.",18,128,6.0
6015,2,"Das gesamte Team ist sehr freundlich, vor allem an die Diabetesberaterinnen geht mein größtes Dankeschön!",15,105,1.0
4550,0,"Herr Nordwald hat mich sehr gründlich untersucht, die Ergebnisse mit mir besprochen und eine zu einer wesentlichen Besserung führenden Therapie eingeleitet.",21,156,1.0
1802,3,"Obwohl ich darauf hingewiesen wurde, dass ich Wartezeit in Kauf nehmen muss, habe ich bei allen Terminen nur kurz (Max 30 Min) warten müssen.",24,141,2.0
4690,7,Seit des Praxisumzugs in die neuen Räume stellt sich die Praxis zudem optisch hervorragend dar.,15,95,1.0
2602,1,Weiss teilweise nicht mehr was er bei der letzten Behandlung getan hat.,12,71,4.0
5034,4,Herr Wicklein stellte eine wieder aufgetretene Entzündung an der Wurzelspitze fest und wir vereinbarten nach ausführlicher Aufkläung einen Termin zum Austausch der Füllung.,23,172,1.0
4791,1,"Hat meine Fragen nur patzig beantwortet, zeigte keinerlei Einfühlungsvermögen und war insgesamt sehr reserviert und hat mich schnell abgegertigt.",19,145,5.0
1431,2,"Medikamente wurden von der Ärztin nicht in Betracht gezogen (""machen dick""), für eine Therapie sei ich zu alt.",18,110,4.0
77,8,"Sorry, da muss wohl in der Akutsprechstunde bei Frau Kürschner einiges schief gelaufen sein.",14,92,3.0
57,2,"Wer ein paar Tage blau machen und sich nur krankschreiben lassen möchte, der ist hier aber eindeutig an der falschen Adresse. ;-) Einziger Kritikpunktist die Praxis an sich, denn es ist eng, teilweise wirklich sehr unaufgeräumt und es wirkt alles etwas betagt und ""speckig"".",44,274,1.0
6798,3,"Er schaute sich meine Hautveränderung kurz mit der Lupe an, und stellte so die Diagnose.",15,88,6.0
2860,6,"Meine bitte darauf das ich auch die Pille absetzen möchte aufgrund der vielen Hormone ist sie ziemlich grantig geworden und hat mich quasi dazu ""gezwungen"" die Pille weiterhin zu nehmen.",30,186,4.0
7330,6,"Anschließend wurde ich gefragt, wann wir denn die ausstehende Darmspiegelung sprechen mit den anschließenden Worten ""Gleicher Raum, gleicher Tisch"".",19,148,5.0
6287,7,Ein wenig mehr Freundlichkeit und Einfühlungsvermögen sollte gerade in einem sozialen Beruf doch wirklich nicht zu viel verlangt sein.,19,134,5.0
272,7,Seine Reaktion kam völlig unerwartet und ist für mich nicht nachzuvollziehen.,11,77,5.0
2518,4,"Hessler keine Zeit; bei dem Preisvorschlag wurde immer wieder angedeutet ""es sei unbezahlbar"".",13,94,5.0
188,2,"Zuerst musste sie 3-4 Spekulums (?) ausprobieren, bevor sie das richtige fand, das war unzumutbar schmerzhaft!",16,110,5.0
2164,0,Meine Hausärztin hat ihre Praxis in einer anderen Stadt.,9,56,5.0
4311,0,"Mit starken Schmerzen und Monatsblutungen, die 2 Wochen andauerten, ging ich zu Frau Doktor Stickelmann.",15,104,4.0
7796,1,So zählte ich doch auf was man mir so verschrieben hat.,11,55,5.0
5721,0,"schnelle Terminvergabe, kurze Wartezeit, kompetente Beratung, angenehme Behandlung",8,82,1.0
1856,7,"Niemanden kann ich diese Praxis empfehlen, der Wert auf eine ausführliche Beratung und eine freundliche Behandlung legt.",17,120,4.0
1839,1,"Lange wartezeiten bei fehlender medizinischer Fachkompetenz und unfreundliches Personal sind leider die Regel...es sei denn man ist privatversichert, dann bekommt man zügig tremine und eine ausreichend gute Behandlung.",28,218,5.0
6913,3,Die Ärztin wirkte auf mich arrogant und zeigte null Interesse an mir und fand meine Symptome normal.,17,100,6.0
6351,7,Ich fand das sowas von Respektlos.,6,34,5.0
2101,2,Erklärungen zu Untersuchungen die ich auch nach dem 3.,9,54,5.0
1627,6,"Besagte Arzthelferin antwortete: Ja gut, tschüss“.",6,50,6.0
4455,0,Mit meinen 93 Jahren musste ich 90 Minuten warten und kam erst nach wiederholten Nachfragen an die Reihe.,18,105,4.0
512,4,"Aufgrund dieses Problems habe ich der Praxis von Frau Pandura schon 3 x den Rücken gekehrt, bin aber immer wieder zu ihr zurück, da sie eine wirklich einfühlsame und nette Ärztin ist, die für mich auch noch verkehrsgünstig erreichbar ist.",40,238,2.0
7612,2,"Wirklich zu empfehlen, im Gegensatz zu vielen anderen Urologen in Bonn.",11,71,2.0
7336,2,Die Terminvergabe ist einfach und auch kurzfristige Änderungen sind möglich.,10,76,1.0
5932,5,Luther alt zu werden und sie lange als meine Zahnärztin zu behalten,12,67,1.0
2910,1,Es hat sehr gut geholfen.,5,25,1.0
6262,11,"Nicht zu vergessen ist die ausgesprochen angenehme Atmosphäre und der moderne ""Stil"" der Praxis..",14,97,1.0
1345,0,Hier spielt der Mensch noch die Hauptrolle.,7,43,1.0
4533,1,Er ist auch schnell mit diversen Spritzen zur Hand.,9,51,4.0
286,0,"Ich bin seid etwa einem Jahr in Behandlung, weil ich mich für eine spezielle Verhütungsmethode interessiert habe.",17,113,2.0
7292,0,War mit meiner 3 Jährigen Tochter.,6,34,1.0
1670,3,"Ein ganz großes ""Dankeschön"" und wir hoffen er hört niemals auf zu praktizieren.",13,80,1.0
545,0,"Gewünschte Überweisungen in eine Klinik werden nur ausgestellt, wenn der behandelnde Arzt auch gerade in der Praxis ist.",18,120,3.0
2208,3,"Wollte mir mal eben ein Rezept ausstellen wegen eines dringenden Problems, das noch gar nicht benannt war, hä?",18,110,2.0
4697,9,Doch dort warteten die machthungrigen Empfangsdamen schon auf mich.,9,67,2.0
109,1,"Die Zunge sah nach der OP aus wie aus einem Mixer, Wir sind jetzt bei anderen Ärtzen in Behandlung.",19,99,5.0
6781,2,Er kann kein Verband binden.,5,28,5.0
6817,4,"Ich habe mich freundlich verabschiedet und beim Rausgehen anhören dürfen, wie sie die armen Angestellten in aller Öffentlichkeit für nichts und wieder nichts beschimpft und beleidigt.",26,183,6.0
921,3,Rechnungen muss man also ganz genau prüfen.,7,43,3.0
5909,3,"Darauf schickt der mich zur gegenüber??? liegenden Praxis für Orthopädie,wo ich abgelehnt wurde!",13,96,6.0
7824,5,Das hätte ich mir schenken können.,6,34,5.0
1697,0,"Locker flockig heiter, willst Du eine Cortison Spritze geh zu Dr.",11,65,4.0
6577,0,War mit meinem Sohn in der Praxis und er hat sich viel Zeit genommem und war sehr nett,18,86,1.0
3176,3,"Leider hatte ich später immer mehr den Eindruck, dass ich als Kassenpatientin einfach nicht mehr interessant war.",17,113,3.0
62,5,Im Endeffekt hat er uns durch eine kompetente Beratung und eine gut durchgeführte Operation zu einem Kind verholfen.,18,116,2.0
2454,1,Dr Chen und war bisher immer zufrieden.,7,39,2.0
4104,1,"Sie wirkt manchmal recht zackig, aber nicht unfreundlich - für weiterführende Erklärungen muss man eben nachbohren, ist anderswo ja auch so.",21,140,2.0
2761,2,"Selbstverliebte, ignorante Art einen Menschen zu behandeln.",7,59,6.0
6359,0,"Bei einem neulich telefonisch vereinbarten Termin wurde mir bei meinem Erscheinen nach langem Anfahrtsweg mitgeteilt, dass ich keinen Termin hätte.",20,147,3.0
90,3,Hinterher wurde dann das Ergebnis besprochen.,6,45,4.0
2550,2,Er möge bitte noch sehr lange in der Praxis sein umfangreiches Wissen zum Wohl seiner Patienten einsetzen.,17,106,1.0
1446,2,So war das Anamnese-Gespräch bestimmt vier Mal unterbrochen.,8,60,5.0
799,2,Eine genaue Hinterfragung fand nicht statt.,6,43,5.0
7659,2,"Weiterempfehlung 100% Termine trotz großem Praxisbetrieb sehr zeitnah erhalten, wenig Wartezeit sehr gut gestaltete "" Laufzettel "" für Klinik und Reha-Aufenthalt, da blieb keine Frage offen!!!!",26,193,1.0
2794,4,"Die gute Sache ist, dass ich die Überweisung für MRT bekommen habe. (Ich musste natürlich selber danach fragen) Naja, mal schauen wie es mit der Behandlung weitergehen wird..",28,174,5.0
900,0,Pechstrin in Behandlung und sind Super zufrieden.,7,49,2.0
6272,0,"Frau Doktor stimmte zu, uns ohne Termin zu empfangen, da es um einen Akuttfall sich handelte.",16,93,6.0
6193,0,Vor meinem Termin in die Praxis und wurde freundlich gebeten im Wartebereich platz zu nehmen.,15,93,5.0
7378,7,"Fazit: Absolut nicht empfehlenswert, dieser Arzt.",6,49,5.0
7413,6,"Wer jedoch Vertrauen zum Team haben möchte und zeitlich eingeschränkt ist, wird sich vermutlich nicht ganz so wohl fühlen...",19,124,3.0
2274,8,"Die Antwort die ich dann bekam, war auch nicht wirklich genügend für mich.",13,74,4.0
619,2,Sie erklärt alles ausreichend auch wenn etwas zu viele Fachbegriffe das Verständnis erschweren.,13,95,3.0
7369,10,Vielen vielen Dank für das größte Geschenk der Welt.,9,52,1.0
5992,1,Die aus den Befunden abgeleitete Therapie funktioniert - was will man mehr von einem Arzt?,15,90,1.0
4707,1,"Er ist noch von der alten Schule mit Festhalten und zur Untersuchung zwingen, anstatt einfach mal freundlich auf das Kind einzugehen.",21,133,5.0
6585,0,Die Behandlungsmethode dieser Ärztin war nur verschlimmernd.,7,60,4.0
7123,9,"Toll -- kann ich, soll ich?",6,27,5.0
3360,4,"Berger-Kahle bestehe, fühle ich mich bestens aufgehoben.",7,56,2.0
129,2,Teilweise stellt er Fragen und lässt einen nicht ausreden und verdreht danach die Antworten.,14,92,6.0
611,1,"Aussagen der MTA bewerten, da ich keinen Termin für eine Untersuchung erhalten habe,mit der Aussage das ich Montag oder Dienstag wiedkommen solle in der Hoffnung das ich einer der ersten fünf Patienten bin.",33,206,6.0
2034,0,"Sehr freundliche telefonische Terminvereinbarung, auch beim Empfang am Tag der Behandlung.",11,90,1.0
4922,0,Sehr geehrte Kunden und Kundinnen ich empfehle Ihnen allen diesen Artzt überhaupt nicht !!!!!,14,93,5.0
1810,1,"Vielen Dank auch an die alle Schwestern, die trotz Stress sehr freundlich waren!",13,80,1.0
4157,2,Als schlussendlich meine Schwangerschaft in der 39.,7,51,5.0
6818,2,"Verantwortlich für den Ablauf war nicht der Arzt selbst, sondern das OP-Zentrum in der Sonnenstr.",15,97,2.0
7683,20,"Ich hätte Krebs entwickelt, wenn ich weiterhin ihre Praxis besucht hätte.",11,73,4.0
4360,2,Ich konnte schon am ersten Tag nach der OP wieder arbeiten (Bildschirmarbeit) und Auto fahren.,15,94,1.0
5698,5,"Was nicht heißen soll, das Fragen nicht beantwortet worden wären.",10,65,2.0
4862,1,"Rundherum hektischer Betrieb, sehr unruhig.",5,43,2.0
4164,1,Ein Kind hat die frisch gereinigten Vorhänge angefasst.,8,55,6.0
2433,0,Ein sehr guter Haus- und Familienarzt.,6,38,1.0
3924,1,"Sie hat Schwierigkeiten mit ""mündigen Patientinnen"".",6,52,6.0
6691,9,Noch heute - Wochen nach der Fehldiagnose) kämpft er mit einem entzündeten Bein.,13,80,4.0
3446,2,"Ich spüre bei ihm, dass er Arzt aus Berufung ist und der Kommerz nicht im Vordergrund steht.",17,92,1.0
2944,2,"Und dann der Arzt spricht nicht mit dem Kind, bügelt alle Fragen mit das eben in dem Alter so, ab und die Dosierung Anleitung stehe auf dem Zettel.",28,147,5.0
3624,4,Nachbehandlung und Nachsorge waren perfekt.,5,43,1.0
1124,3,"Auch dieses mal gab es nicht eine Sache, die anders hätte laufen sollen. -Die Behandlung selbst ist sehr gut verlaufen...ich kam schließlich lebend wieder heraus ;-) -Das Personal ist ohne Ausnahme wahnsinnig freundlich und hilfsbereit.",35,236,1.0
5930,2,"Außer ein paar Mal gelangweilt ""ja"" oder ""nein"" zu sagen, erklärte Frau Doktor auf die Frage, was es mit der Mistel auf sich habe, dass Misteln halt in Bäumen wachsen.",30,167,6.0
3823,0,Man fühlt sich gut betreut!,5,27,2.0
4137,3,"Bitte nicht ""spontan"" zu diesem Arzt.",6,37,5.0
3509,4,"Darüberhinaus beschäftigt er eine extrem nette, hilfsbereite und ebenfalls sehr kompetente Arzthelferin die ich ebenfalls, NUR lobend erwähnen kann.",19,148,1.0
2847,5,Dieser Arzt hat den Beruf verfehlt.,6,35,6.0
7363,4,Das Angebot an Zuzahlungen ist relativ teuer.,7,45,2.0
5526,1,"Außerdem merkt man ihm leider an, dass er keine Lust hat auf seine Arbeit hat.",15,78,6.0
2882,4,Das Ende vom Lied ist eine Fehlgeburt die hätte verhindert werden können.,12,73,5.0
1069,0,"Ich war bei 2 Ärztinnen in dieser Praxis - diese sind ok soweit man in Rahmen von 2 Behandlungen evaluieren kann, allerdings wird nur das nötigste gemacht ohne weitere Aufklärung oder alternative Empfehlungen.",33,209,5.0
1460,9,"Mit einem Arzt, der sich um seine Patienten bemüht, hat das wohl nichts zu tun… In diese Praxis werde ich garantiert nie wieder einen Fuß setzen!",26,145,4.0
3888,2,Die Ärztin sagte mir sie sei dafür nicht zuständig und sie stellt so etwas nicht aus was völliger Quatsch ist.,20,110,4.0
3311,1,"Ich muss sagen, alle Ärzte sind sehr nett und haben Verständnis.",11,64,1.0
2600,0,War mal eine tolle Praxis.,5,26,3.0
6343,9,"Kuner ist auf jede meiner Fragen genauestens eingegangen, wobei ich nicht einmal viel fragen musste, da er alle Fragen bereits vorher schon beantwortet hatte.",24,158,1.0
5091,3,"Ein netter Arzt sehr Einfühlsam, und Vorsichtig.",7,48,2.0
5254,4,Auch die Helferinnen sind sehr nett und zuvorkommend.,8,53,5.0
6354,0,"erfolglose therapie, bei wiederholten besuchen dann immer kürzer angebunden...",9,78,3.0
5326,0,"Wir haben zwar unseren Kinderwunsch mittlerweile aufgeben müssen, fühlten uns aber in jeder Behandlungsphase kompetent und menschlich gut betreut.",19,146,1.0
3624,6,"Ausschließlich Einzeltermine ohne weitere Patienten in der Praxis, keine Wartezeiten.",10,85,1.0
7849,5,Ich hätte 16 Km quer durch die Stadt fahren sollen... date is' mir aber nischt gerecht jewesen.,17,95,5.0
7803,5,Das Team ist aber supernett!,5,28,4.0
2619,1,"Hierbei wollte ich mich nicht in eine intensive Behandlung geben, sondern lediglich einen Gluten-, einen Histamin- und einen Fructoseintoleranz-Test machen lassen.",21,163,4.0
5244,1,"Leider hatte ich das Gefühl, dass mich der Arzt nicht ernst nimmt und alles als Lappalien abtut, nur weil ich keinen Schnupfen, Halsschmerzen oder Fieber hatte.",26,160,5.0
3238,0,"Nagel ist fachlich sehr versiert, kann komplexe Sachverhalte dem Patienten verständlich erläutern und geht auch über das Maß seines Fachgebietes auf erkannte gesundheitliche Beeinträchtigungen bei den Patienten ein.",28,215,1.0
6717,1,Die Ärztin war nicht nur unfreundlich.,6,38,6.0
6458,0,"Nöther kennenlernte, untersuchte sie mich noch körperlich, doch zunehmend ließ dies nach, ich bekam nur meine Krankschreibung und für Medikamente gäbe es die Apotheke.",24,167,5.0
2619,3,"Der erste Eindruck der Praxisräume ist dunkel, eng, abgewohnt und auch etwas schmuddelig.",13,89,4.0
3872,0,Leider kann ich die Arztpraxis nicht mehr weiterempfehlen.,8,58,5.0
6974,3,"Beeindrucken tut mich auch jedes mal aufs Neue ihr Behandlungsspektrum, da sie kontinuierlich Fortbildungen besucht.",15,116,2.0
3702,0,Völlig genervt von Patienten diese Ärztin .,7,43,6.0
2255,2,"Auch wenn ich Kassenpatientin bin, kann ich mich über den Behandlungserfolg nicht beschweren.",13,93,2.0
1526,1,Schwangerschaft liebevoll und kompetent betreut.,5,48,1.0
1875,0,Sehr kompetent- trotzdem zügig in den Sprechstunden.,7,52,2.0
2399,4,"Dann allerdings hat er mit dem Finger eine anale Untersuchung durchgeführt, ohne mich wirklich vorzuwarnen.",15,107,3.0
3410,5,"Problemen immer sofort eine Spritze aufgenötigt wurde, die an den betreffenden Stellen null an der Problematik geändert hat.",18,124,4.0
6584,0,Eine sehr freundliche und klare Betreuung.,6,42,2.0
2695,1,Arzt wollte dann gleich mal ohne große Diskussion zur Biopsie übergehen.,11,72,4.0
653,1,"Dass man dann auch noch 2 Std Wartezeit verbringt, finde ich eine Zumutung.",13,75,5.0
2947,8,"Umgekehrt kann es auch sein, dass man eine halbe Stunde vor geschlossener Türe warten muss, da man eine Uhrzeit außerhalb der Öffnungszeiten genannt bekommt, um eine Überweisung abzuholen.",28,188,1.0
6009,0,"Es gibt dort sehr sehr lange Wartezeiten, teilweise bis zu zwei Stunden.",12,72,5.0
5571,0,Wir waren mit einer kurzfristigen Erkrankung bei ihm u schon zum wiederholten Mal ist mir seine herablassend Art aufgefallen.,19,125,5.0
6148,9,"Liebe Frau Fiehl, ich war das erste und letzte Mal bei Ihnen.",12,61,6.0
654,2,Wir haben die gewechselt !,5,26,6.0
7208,0,"- kurzfristig Termin bekommen - umfassende Untersuchung (Ruhe-EKG, abhören, Ohren, Lungenfkt.test) - moderate Kosten von 65 € - sehr gutes & kompetentes Untersuchung durch seine MTA / Helferinnen und ihn Abschlussgespräch",31,221,1.0
910,0,"Unfreundliche Begrüßung ""Was wollen sie hier?"", arrogant, zeigte großes Desinteresse, wirkte genervt, unnötige unfreundliche Kommentare von sich gegeben, die Spritze wurde schnell angeboten, zu meinem Röntgenbild konnte er mir nichts sagen.",31,240,6.0
2246,2,Das anstehende Bel.-EKG wurde sofort gemacht.,6,45,6.0
539,5,Ich hatte immer das Gefühl in guten Händen zu sein!,10,51,1.0
3401,10,Dabei waren nie Probleme aufgetreten.,5,37,5.0
1257,3,Die Schwestern und der Anästhesist waren auch sehr freundlich.,9,62,2.0
5159,1,"Leider ging immer alles sehr schnell und man wurde fast ""abgefertigt"", obwohl das Wartezimmer leer war.",16,103,4.0
3681,15,"Phielepeit, um mich vollends wohl zu fühlen!",7,44,1.0
7883,5,"Sie ist definitiv überholt und könnte Patienten, die fokussiert sind, abschrecken.",11,82,1.0
3792,2,Auf keinen Fall zu empfehlen - Zeitverschwendung!!,7,50,6.0
1188,0,"aber man muß aber schon eine Idee vorlegen, um Überweisung zu Fachärzten zu kommen.",14,83,3.0
6871,10,Das Personal ist aber sehr nett und immer freundlich und verständnisvoll!,11,73,4.0
3953,2,"Und davor nochmal zurück gekommen, weil Rezept vergessen.",8,57,5.0
1618,8,"Nach einer halbstündigen Ultraschalluntersuchung aller inneren Organe wurde beschlossen, dieses noch gynäkologisch abklären zu lassen.",15,134,4.0
7209,6,Diesen Arzt sollte man meiden !,6,31,6.0
7473,6,"Pirogov mir nachher diese Firma und die Produkte verschreiben bzw. empfehlen wird, man kennt sich ja nach 40 Jahren Hautkrankheit schon etwas aus.",23,146,6.0
4079,0,Gestern war ich zum zweiten Mal bei Dr.,8,39,1.0
915,2,"Jetzt muss ich leider sagen, dass ich nicht mehr zufrieden bin, da es in der Praxis wie am Fließband gearbeitet wird.",21,117,4.0
2364,6,"Die letzte Behandlung endete so im Chaos, dass wir uns entschieden haben, die Klinik zu wechseln.",16,97,3.0
7204,5,Er hat sich sehr viel Zeit genommen unseren Sohn mit seiner doch langjährigen Krankheitsphase kennenzulernen.,15,109,1.0
1488,1,Fühle mich gut aufgehoben trotz langer Wartezeit.,7,49,2.0
687,6,Mein Lungenarzt hat mir weitergeholfen und für die Zukunft werde ich einen anderen Hausarzt suchen.,15,99,5.0
4783,2,Eine spätere Blasenkrebs-OP kam hinzu.,5,38,2.0
6568,4,Egal wie schlimm die Erkrankung des Kindes ist.,8,47,4.0
